,accession,ambiguous_bases,checkm_completeness,checkm_contamination,checkm_marker_count,checkm_marker_lineage,checkm_marker_set_count,checkm_strain_heterogeneity,coding_bases,coding_density,contig_count,gc_count,gc_percentage,genome_size,gtdb_genome_representative,gtdb_representative,gtdb_taxonomy,gtdb_type_designation_ncbi_taxa,gtdb_type_designation_ncbi_taxa_sources,gtdb_type_species_of_genus,l50_contigs,l50_scaffolds,longest_contig,longest_scaffold,lsu_23s_contig_len,lsu_23s_count,lsu_23s_length,lsu_23s_query_id,lsu_5s_contig_len,lsu_5s_count,lsu_5s_length,lsu_5s_query_id,lsu_silva_23s_blast_align_len,lsu_silva_23s_blast_bitscore,lsu_silva_23s_blast_evalue,lsu_silva_23s_blast_perc_identity,lsu_silva_23s_blast_subject_id,lsu_silva_23s_taxonomy,mean_contig_length,mean_scaffold_length,mimag_high_quality,mimag_low_quality,mimag_medium_quality,n50_contigs,n50_scaffolds,ncbi_assembly_level,ncbi_assembly_name,ncbi_assembly_type,ncbi_bioproject,ncbi_biosample,ncbi_contig_count,ncbi_contig_n50,ncbi_country,ncbi_date,ncbi_genbank_assembly_accession,ncbi_genome_category,ncbi_genome_representation,ncbi_isolate,ncbi_isolation_source,ncbi_lat_lon,ncbi_molecule_count,ncbi_ncrna_count,ncbi_organism_name,ncbi_protein_count,ncbi_refseq_category,ncbi_rrna_count,ncbi_scaffold_count,ncbi_scaffold_l50,ncbi_scaffold_n50,ncbi_scaffold_n75,ncbi_scaffold_n90,ncbi_seq_rel_date,ncbi_spanned_gaps,ncbi_species_taxid,ncbi_ssu_count,ncbi_strain_identifiers,ncbi_submitter,ncbi_taxid,ncbi_taxonomy,ncbi_taxonomy_unfiltered,ncbi_total_gap_length,ncbi_total_length,ncbi_translation_table,ncbi_trna_count,ncbi_type_material_designation,ncbi_ungapped_length,ncbi_unspanned_gaps,ncbi_wgs_master,protein_count,scaffold_count,ssu_contig_len,ssu_count,ssu_gg_blast_align_len,ssu_gg_blast_bitscore,ssu_gg_blast_evalue,ssu_gg_blast_perc_identity,ssu_gg_blast_subject_id,ssu_gg_taxonomy,ssu_length,ssu_query_id,ssu_silva_blast_align_len,ssu_silva_blast_bitscore,ssu_silva_blast_evalue,ssu_silva_blast_perc_identity,ssu_silva_blast_subject_id,ssu_silva_taxonomy,total_gap_length,trna_aa_count,trna_count,trna_selenocysteine_count,ncbi_genus_taxid
19185,RS_GCF_000164015.3,0,99.68,0.76,813,o__Pseudomonadales (UID4488),308,0.0,5281388,87.77694825246792,1,3494209,58.07393862679804,6016828,RS_GCF_002699855.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E amygdali,not type material,none,f,1,1,6016828,6016828,6016828,5,2889,NZ_CP008742.1,6016828,5,332,NZ_CP008742.1-#5,2889,5336,0,100,CP008742.1712462.1715378,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas savastanoi pv. savastanoi NCPPB 3335,6016828,6016828,t,f,f,6016828,6016828,Complete Genome,ASM16401v3,na,PRJNA224116,SAMN02471367,none,none,France,2017-03-31,GCA_000164015.3,none,full,none,none,none,1,1,Pseudomonas savastanoi pv. savastanoi NCPPB 3335,5684,na,16,1,1,6016828,6016828,6016828,2017/03/31,0,29438,5,NCPPB 3335,University of Wisconsin-Madison,693985,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas savastanoi,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__Pseudomonas syringae group;x__Pseudomonas syringae group genomosp. 2;s__Pseudomonas savastanoi;x__Pseudomonas savastanoi pv. savastanoi;x__Pseudomonas savastanoi pv. savastanoi NCPPB 3335,0,6016828,11,60,none,6016828,0,none,5620,1,6016828,5,none,none,none,none,none,none,1535,NZ_CP008742.1,1535,2835,0,100,CP008742.910355.911902,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas savastanoi pv. savastanoi NCPPB 3335,0,19,60,0,286.0
150501,RS_GCF_013385225.1,9,99.84,0.67,1044,g__Pseudomonas (UID4550),368,20.0,6064955,89.24348333805182,88,4100976,60.36930153737266,6795964,RS_GCF_002813445.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E tolaasii,not type material,none,f,7,5,1070034,1167236,5440,1,2888,NZ_JACAQJ010000024.1,none,0,none,none,2888,5334,0,100,CP020369.546241.549156,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas tolaasii,77194,123562,f,f,t,246821,578505,Scaffold,ASM1338522v1,na,PRJNA224116,SAMN14599752,88,246821,Netherlands,2020-07-02,GCA_013385225.1,none,full,none,Symptomatic mushroom tissue,none,0,1,Pseudomonas tolaasii,none,na,2,55,5,578505,324544,152886,2020/07/02,33,29442,1,IPO3743,Wageningen University & Research,29442,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas tolaasii,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__Pseudomonas fluorescens group;s__Pseudomonas tolaasii,2807,6795964,11,59,none,6793157,0,JACAQJ000000000.1,6154,55,5440,1,none,none,none,none,none,none,1533,NZ_JACAQJ010000024.1,1533,2832,0,100,CP020369.549652.551198,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas tolaasii,2807,19,59,0,286.0
237052,RS_GCF_900590455.1,7,100.0,0.11,812,o__Pseudomonadales (UID4488),308,0.0,5274892,88.0536392020491,71,3554525,59.33566556721041,5990544,RS_GCF_001642795.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E viridiflava,not type material,none,f,11,11,451479,451479,3243,1,2890,NZ_UUMW01000018.1,58943,6,334,NZ_UUMW01000042.1,2890,5337,0,100,LT855380.899885.902776,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas viridiflava,84373,84373,t,f,f,194240,194240,Contig,p3.E6,na,PRJNA224116,SAMEA104472770,71,194240,none,2018-11-01,GCA_900590455.1,none,full,p3.E6,none,none,0,1,Pseudomonas viridiflava,none,na,11,none,none,none,none,none,2018/11/01,0,33069,3,p3.E6,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,33069,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas viridiflava,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__Pseudomonas syringae group;s__Pseudomonas viridiflava,0,5990544,11,59,none,5990544,0,UUMW00000000.1,5304,71,1716,1,none,none,none,none,none,none,1533,NZ_UUMW01000055.1,1525,2817,0,100,LT855380.897831.899355,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas viridiflava,0,19,59,0,286.0
81933,RS_GCF_019719355.1,0,100.0,0.43,813,o__Pseudomonadales (UID4488),308,0.0,5263338,89.38059303942597,130,3430103,58.29497254100325,5888681,RS_GCF_018968705.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E cichorii_C,not type material,none,f,19,7,306411,590834,none,0,none,none,202975,4,110,NZ_JAIGPZ010000013.1,none,none,none,none,none,none,45261,113243,f,f,t,105687,359939,Scaffold,ASM1971935v1,na,PRJNA224116,SAMN20822750,130,105687,China: Yunnan,2021-08-22,GCA_019719355.1,none,full,none,tobacco leaves,23.3525 N 99.991111 E,0,1,Pseudomonas cichorii,none,na,4,52,7,359939,202975,91440,2021/08/22,78,36746,0,LCDW04,Yunnan Academy of Tobacco Agriculture Science,36746,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas cichorii,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__Pseudomonas syringae group;s__Pseudomonas cichorii,4635,5888681,11,53,none,5884046,0,JAIGPZ000000000.1,5048,52,850,1,none,none,none,none,none,none,849,NZ_JAIGPZ010000045.1,378,693,0,99.735,KX456309.1.1499,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;uncultured Pseudomonas sp.,4635,19,52,0,286.0
278193,RS_GCF_019656555.1,0,100.0,0.14,583,c__Gammaproteobacteria (UID4445),244,0.0,4077589,89.88654592556652,86,2951208,65.05655509368388,4536373,RS_GCF_000467105.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E alcaligenes,not type material,none,f,7,7,513799,513799,5528,1,2888,NZ_BPMP01000046.1,5528,3,110,NZ_BPMP01000046.1,2888,5334,0,100,CP014784.4303263.4306175,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas alcaligenes,52748,52748,t,f,f,249184,249184,Contig,ASM1965655v1,na,PRJNA224116,SAMD00270066,86,249184,Japan:Kanagawa,2021-07-08,GCA_019656555.1,none,full,none,none,none,0,2,Pseudomonas alcaligenes,none,na,5,none,none,none,none,none,2021/07/08,0,43263,1,KAM430,"AMR Research Center, National Institute of Infectious Diseases",43263,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas alcaligenes,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__Pseudomonas aeruginosa group;s__Pseudomonas alcaligenes,0,4536373,11,55,none,4536373,0,BPMP00000000.1,4302,86,5528,1,none,none,none,none,none,none,1533,NZ_BPMP01000046.1,1533,2826,0,99.935,CP014784.2910615.2912160,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas alcaligenes,0,19,56,0,286.0
67619,GB_GCA_002261495.1,60,96.25,3.34,813,o__Pseudomonadales (UID4488),308,20.69,5770906,82.45121997217959,1101,4004365,58.55473359586001,6999176,RS_GCF_000444135.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E avellanae,not type material,none,f,112,45,79539,174922,83275,5,2889,NKQU01000595.1,29088,5,316,NKQU01000002.1,2889,5336,0,100,BBWG01000270.2230.5120,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae pv. actinidiae,6211,10188,t,f,f,16306,50026,Scaffold,ASM226149v1,na,PRJNA392840,SAMN07311424,1101,16306,Japan,2017-08-21,GCA_002261495.1,none,full,none,agricultural field,none,0,2,Pseudomonas avellanae,none,na,13,687,45,50026,24775,8513,2017/08/21,414,46257,2,MAFF 212061,National Agriculture and Food Research Organization (NARO),46257,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas avellanae,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__Pseudomonas syringae group;s__Pseudomonas avellanae,160446,6999176,11,67,none,6838730,0,NKQU00000000.1,7567,687,83275,3,none,none,none,none,none,none,1535,NKQU01000595.1,1535,2835,0,100,CP024712.4109475.4111014,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae pv. actinidiae,160446,19,68,0,286.0
347867,RS_GCF_013385335.1,6,99.68,1.25,813,o__Pseudomonadales (UID4488),308,0.0,4894910,87.94824559338846,112,3285923,59.0584822081704,5565671,RS_GCF_900109755.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E agarici,not type material,none,f,9,9,523343,523343,5390,1,2889,NZ_JACAQF010000054.1,5390,1,110,NZ_JACAQF010000054.1,2889,5323,0,99.931,AKBQ01000006.323.3212,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas agarici NCPPB 2289,49677,60496,t,f,f,233092,233092,Scaffold,ASM1338533v1,na,PRJNA224116,SAMN14599773,112,233092,Netherlands,2020-07-02,GCA_013385335.1,none,full,none,Symptomatic mushroom tissue,none,0,1,Pseudomonas agarici,none,na,3,92,9,233092,129927,58894,2020/07/02,20,46677,1,IPO3739,Wageningen University & Research,46677,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas agarici,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas agarici,1819,5565671,11,59,none,5563852,0,JACAQF000000000.1,4949,92,5390,1,none,none,none,none,none,none,1533,NZ_JACAQF010000054.1,1517,2796,0,99.934,AKBQ01000002.242.1758,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas agarici NCPPB 2289,1819,19,59,0,286.0
36716,RS_GCF_003703245.1,31,99.35,0.22,813,o__Pseudomonadales (UID4488),308,0.0,5357753,88.7202368631529,148,3525108,58.37619781389907,6038930,RS_GCF_001400735.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E caricapapayae,not type material,none,f,14,14,366403,366403,5241,1,2890,NZ_RBVC01000058.1,29138,1,110,NZ_RBVC01000004.1,2890,5337,0,100,LJPW01000185.2487.5378,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas caricapapayae,40801,43445,t,f,f,131546,131546,Scaffold,ASM370324v1,na,PRJNA224116,SAMN03976326,148,131546,Brazil,2018-10-30,GCA_003703245.1,none,full,none,none,none,0,1,Pseudomonas caricapapayae,none,na,3,139,14,131546,82747,40599,2018/10/30,9,46678,1,ICMP 2854,University of Toronto,46678,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas caricapapayae,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__Pseudomonas syringae group;s__Pseudomonas caricapapayae,294,6038930,11,54,none,6038636,0,RBVC00000000.1,5528,139,5241,1,none,none,none,none,none,none,1535,NZ_RBVC01000058.1,1535,2824,0,99.87,ACHU02000262.8344.9891,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas amygdali pv. tabaci str. ATCC 11528,294,19,54,0,286.0
322009,RS_GCF_900106045.1,0,98.64,0.35,1044,g__Pseudomonas (UID4550),368,0.0,5150681,87.99818969798743,1,3458394,59.08686847425461,5853167,RS_GCF_900106045.1,t,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E mucidolens,type strain of species,LPSN,f,1,1,5853067,5853167,5853167,5,2890,NZ_LT629802.1,5853167,5,334,NZ_LT629802.1-#5,2890,5337,0,100,LT629802.4022167.4025064,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas mucidolens,5853067,5853167,t,f,f,5853067,5853167,Chromosome,IMG-taxon 2667527233 annotated assembly,na,PRJNA224116,SAMN05216202,1,5853067,none,2016-10-21,GCA_900106045.1,none,full,none,none,none,1,1,Pseudomonas mucidolens,5337,representative genome,16,1,1,5853167,5853167,5853167,2016/10/21,1,46679,5,LMG 2223,DOE - JOINT GENOME INSTITUTE,46679,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas mucidolens,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__Pseudomonas fluorescens group;s__Pseudomonas mucidolens,100,5853167,11,66,assembly from type material,5853067,0,none,5310,1,5853167,5,none,none,none,none,none,none,1533,NZ_LT629802.1,1533,2832,0,100,LT629802.4025557.4027097,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas mucidolens,100,19,66,0,286.0
298194,RS_GCF_000313755.1,0,100.0,2.28,813,o__Pseudomonadales (UID4488),308,0.0,5896389,88.07925355068473,138,4317081,64.48781991789274,6694413,RS_GCF_000313755.1,t,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas nitroreducens_A,not type material,none,f,19,19,357048,357048,4426,2,2403,NZ_AMZB01000074.1,4426,1,110,NZ_AMZB01000074.1,2403,4438,0,100,AMZB01000074.1.2405,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas nitroreducens TX1,48510,48510,t,f,f,111179,111179,Contig,Pseudomonas sp.TX1_v1.0,na,PRJNA224116,SAMN02470611,138,111179,Taiwan: Chung-Li,2012-11-21,GCA_000313755.1,none,full,none,sediment of Bai-how river where it runs through National Central University,none,0,1,Pseudomonas nitroreducens TX1,6270,na,4,none,none,none,none,none,2012/11/21,0,46680,1,TX1,National Central University,1226994,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas nitroreducens,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__Pseudomonas aeruginosa group;x__Pseudomonas nitroreducens/multiresinivorans group;s__Pseudomonas nitroreducens;x__Pseudomonas nitroreducens TX1,0,6694413,11,44,none,6694413,0,AMZB00000000.1,6245,138,4426,1,1383,2492,0,99.205,143665,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__nitroreducens,1386,NZ_AMZB01000074.1,1378,2518,0,99.637,MH703452.1.1487,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp.,0,18,43,1,286.0
69300,GB_GCA_001465445.1,0,99.75,2.49,813,o__Pseudomonadales (UID4488),308,6.67,6204131,85.46350713668583,133,4832511,66.8777086621278,7259392,RS_GCF_900112375.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas citronellolis,not type material,none,f,21,1,280869,5153685,5153685,5,2886,LKAX01000007.1,5153685,5,110,LKAX01000007.1,2886,5330,0,100,LKAX01000011.960696.963609,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. ADP,54330,315625,t,f,f,114541,5153685,Scaffold,ADP0v1,na,PRJNA296545,SAMN04099190,133,114541,USA: Minnesota,2015-12-15,GCA_001465445.1,none,full,none,soil,none,1,0,Pseudomonas sp. ADP,none,na,16,23,1,5153685,1810659,1810659,2015/12/15,110,47660,6,ADP,INRA,47660,d__Bacteria;p__Proteobacteria;c__;o__;f__;g__;s__,d__Bacteria;p__Proteobacteria;x__Proteobacteria incertae sedis;x__unclassified pseudomonads;s__Pseudomonas sp. ADP,33500,7259392,11,66,none,7225892,0,LKAX00000000.1,6355,23,5153685,6,none,none,none,none,none,none,1533,LKAX01000007.1,1533,2832,0,100,CP015878.3199036.3200580,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas citronellolis,33500,19,66,1,286.0
301188,RS_GCF_000145885.1,0,99.49,0.22,813,o__Pseudomonadales (UID4488),308,0.0,5098844,85.77004648108326,798,3454296,58.595219419784016,5944784,RS_GCF_000444135.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E avellanae,not type material,none,f,112,15,57617,350677,5855,1,2890,NZ_GL385255.1,5855,2,110,NZ_GL385255.1,2890,5337,0,100,AE016853.1074153.1077055,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae pv. tomato str. DC3000,7387,19684,f,f,t,15738,130583,Scaffold,ASM14588v1,na,PRJNA224116,SAMN02471324,798,15738,none,2010-08-25,GCA_000145885.1,none,full,none,none,none,1,1,Pseudomonas amygdali pv. lachrymans str. M302278,5658,na,4,302,15,130583,88127,45079,2010/08/25,496,47877,1,M302278,University of North Carolina at Chapel Hill,629267,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas amygdali,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__Pseudomonas syringae group;x__Pseudomonas syringae group genomosp. 2;s__Pseudomonas amygdali;x__Pseudomonas amygdali pv. lachrymans;x__Pseudomonas amygdali pv. lachrymans str. M302278,49600,5944784,11,30,none,5895184,0,AEAM00000000.1,5666,302,5855,1,1535,2817,0,99.805,4306174,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1535,NZ_GL385255.1,1535,2835,0,100,CP019871.656913.658460,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae pv. tomato,49600,15,30,0,286.0
141003,RS_GCF_004102685.1,66,99.8,1.27,1044,g__Pseudomonas (UID4550),368,9.09,5714724,88.78970754069996,40,3848422,59.794938901028,6436246,RS_GCF_001902145.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_BV,not type material,none,f,5,5,953397,953397,211707,2,2888,NZ_MZZJ01000009.1,211707,2,333,NZ_MZZJ01000009.1,2888,5323,0,99.931,CP023269.5185832.5188747,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. MYb193,160902,173952,t,f,f,438962,438962,Scaffold,ASM410268v1,na,PRJNA224116,SAMN06461247,40,438962,India: Uttar Pradesh,2019-01-22,GCA_004102685.1,none,full,none,chickpea rhizosphere grown in saline soil,none,0,1,Pseudomonas azotoformans,none,na,6,37,5,438962,325646,104788,2019/01/22,3,47878,1,SC 14,NBAIM,47878,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas azotoformans,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__Pseudomonas fluorescens group;s__Pseudomonas azotoformans,147,6436246,11,61,none,6436099,0,MZZJ00000000.1,5803,37,211707,1,none,none,none,none,none,none,1533,NZ_MZZJ01000009.1,1533,2832,0,100,CP023269.4631839.4633385,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. MYb193,147,19,63,0,286.0
316906,RS_GCF_001269905.1,14,99.69,0.42,845,f__Pseudomonadaceae (UID4490),321,0.0,5403381,88.19352633671589,31,3713768,60.61594478479343,6126732,RS_GCF_001269905.1,t,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E corrugata,type strain of species,LPSN,f,5,5,1211577,1211577,5772,3,2888,NZ_LHVK01000001.1,62213,6,333,NZ_LHVK01000002.1,2888,5328,0,99.965,LT629798.917776.920671,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas corrugata,197636,197636,t,f,f,374457,374457,Contig,ASM126990v1,na,PRJNA224116,SAMN03891677,31,374457,United Kingdom,2015-08-18,GCA_001269905.1,none,full,none,tomato stem,none,0,1,Pseudomonas corrugata,5332,na,16,none,none,none,none,none,2015/08/18,0,47879,4,DSM 7228,JLU,47879,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas corrugata,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__Pseudomonas fluorescens group;s__Pseudomonas corrugata,0,6126732,11,57,assembly from type material,6126732,0,LHVK00000000.1,5313,31,5772,2,1532,2802,0,99.674,4421388,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,1533,NZ_LHVK01000001.1,1533,2832,0,100,LT629798.5751122.5752662,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas corrugata,0,19,57,0,286.0
